root - INFO - [2023-10-02 14:52:51] Epoch [1/40] Batch [3151/4839] loss : 0.7325, loss_l1 : 0.5466, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:53:03] Epoch [1/40] Batch [3201/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9186
root - INFO - [2023-10-02 14:53:13] Epoch [1/40] Batch [3251/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:53:25] Epoch [1/40] Batch [3301/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:53:36] Epoch [1/40] Batch [3351/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:53:46] Epoch [1/40] Batch [3401/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:53:54] Epoch [1/40] Batch [3451/4839] loss : 0.7325, loss_l1 : 0.5467, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:54:05] Epoch [1/40] Batch [3501/4839] loss : 0.7325, loss_l1 : 0.5467, loss_l2 : 0.9183
root - INFO - [2023-10-02 14:54:22] Epoch [1/40] Batch [3551/4839] loss : 0.7325, loss_l1 : 0.5467, loss_l2 : 0.9184
root - INFO - [2023-10-02 14:54:33] Epoch [1/40] Batch [3601/4839] loss : 0.7327, loss_l1 : 0.5468, loss_l2 : 0.9186
root - INFO - [2023-10-02 14:54:43] Epoch [1/40] Batch [3651/4839] loss : 0.7327, loss_l1 : 0.5468, loss_l2 : 0.9187
root - INFO - [2023-10-02 14:54:55] Epoch [1/40] Batch [3701/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9186
root - INFO - [2023-10-02 14:55:05] Epoch [1/40] Batch [3751/4839] loss : 0.7326, loss_l1 : 0.5467, loss_l2 : 0.9185
root - INFO - [2023-10-02 14:55:16] Epoch [1/40] Batch [3801/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9186
root - INFO - [2023-10-02 14:55:29] Epoch [1/40] Batch [3851/4839] loss : 0.7327, loss_l1 : 0.5467, loss_l2 : 0.9187
